"","id","text","retweetCount","CreatedAt","author.id","author.userName","author.followers","author.following","author.createdAt","isRetweet","date"
"1564975","1655908988125339649","@Chewbaccasbeard @LordFingringhoe @last_chance_dz @Kevin_Maguire @DailyMirror It is not illegal to come here in that way if you are claiming asylum. 

This is international law. In accordance with the UN refugee agreement.

We happily deported thousands of people every single year. Til our government screwed the asylum system. https://t.co/93RqqprEBr",0,"Tue May 09 12:14:02 +0000 2023","116867677","PLANET_ZOMBIE",3688,5014,"Tue Feb 23 20:42:40 +0000 2010",FALSE,"2023-05-09 05:14:02"
"1564977","1655908830973181952","@onewendy Exactly. Inciting the base against a King with a 'woke' agenda: i.e. not approving of shipping vulnerable refugees to a war torn country with 130,000 refugees already in camps.",2,"Tue May 09 12:13:25 +0000 2023","17695133","Helen121",5235,5769,"Fri Nov 28 01:16:02 +0000 2008",FALSE,"2023-05-09 05:13:25"
"1565016","1655980906006601728","We at ASAP are heartbroken by the news out of Brownsville, TX, where 8 people were killed and 10 seriously injured when someone drove through a group of people outside a shelter for those seeking asylum. Witness reports indicate it was intentional. https://t.co/D4xnBCWoqE",1,"Tue May 09 16:59:49 +0000 2023","801420579001827328","asylumadvocacy",5769,1134,"Wed Nov 23 13:42:10 +0000 2016",FALSE,"2023-05-09 09:59:49"
"1565092","1655907620375363588","@David_J_Bier @PaulKseawatcher Another provision permits the president to increase the refugee number when circumstances warrant it.",0,"Tue May 09 12:08:36 +0000 2023","784031146623508481","NolanR1",309,1,"Thu Oct 06 14:02:46 +0000 2016",FALSE,"2023-05-09 05:08:36"
"1565128","1656245316771893251","BAD RESULTS: @SenJohnKennedy slams Biden for his failed border policies as the US braces for a massive migrant surge this week when Trump-era immigration policy expires. https://t.co/oAN0wAPFqH",160,"Wed May 10 10:30:29 +0000 2023","1367531","FoxNews",24462517,261,"Sat Mar 17 19:01:26 +0000 2007",FALSE,"2023-05-10 03:30:29"
"1565129","1656245308140195842","Sky News host Rita Panahi says US local governments and authorities are bracing for an influx of migrants attempting to cross the Mexican-US border following the expiration of Title 42.

https://t.co/epXRSXmHDF",1,"Wed May 10 10:30:27 +0000 2023","16834659","SkyNewsAust",700742,14141,"Sat Oct 18 02:39:23 +0000 2008",FALSE,"2023-05-10 03:30:27"
"1565143","1645500001898962959","@TorontoStar ""city’s overall homeless population has been soaring, with an increase in the last year of roughly 1,300, to a total of more than 10,800 in Feb""

A John Tory legacy 
Declaration: Sanctuary city! 

Trudeau says economy doing well. Carbon and grocery rebates are working 🤓",0,"Mon Apr 10 18:52:27 +0000 2023","954710559341056001","Rex66992401",560,347,"Sat Jan 20 13:41:49 +0000 2018",FALSE,"2023-04-10 11:52:27"
"1565277","1655907118489149440","@MarioNawfal It has nothing to do with those receiving cities being “sanctuaries” and everything to do with them having virtue-signaled during the Trump Admin that “Refugees” were welcome there. Well, now, the Biden Admin claims those coming are all “seeking Asylum,” which is similar.",0,"Tue May 09 12:06:36 +0000 2023","920789748368601088","8USC12",2823,112,"Wed Oct 18 23:12:38 +0000 2017",FALSE,"2023-05-09 05:06:36"
"1565284","1655906713164304387","‘The government’s inadequate response has left vulnerable children with clear family ties in the UK in grave danger.’

Charities warn that lone child refugees stranded in Sudan may be forced to travel to the UK in small boats to escape the fighting:

https://t.co/Vsubbp75Ui",6,"Tue May 09 12:05:00 +0000 2023","783678310429646849","IMIX_UK",7713,3648,"Wed Oct 05 14:40:44 +0000 2016",FALSE,"2023-05-09 05:05:00"
"1565335","1645133010075807746","@Tim_Burgess @Jacob_Rees_Mogg But he didn't get food stamps, free education and free housing and taken by caravan to a sanctuary city.",0,"Sun Apr 09 18:34:09 +0000 2023","1385215540252319745","lemon_anderson",251,779,"Thu Apr 22 12:56:15 +0000 2021",FALSE,"2023-04-09 11:34:09"
"1565343","1655978444679675925","#MAINE

#LocalNews
Sanford receives influx of asylum seekers: 'We are overwhelmed'
https://t.co/heXWM5Pcc0
8 May 2023

#FrontPage qt-fp-2670 #BorderObserver https://t.co/RmrLFLLXEq",1,"Tue May 09 16:50:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-05-09 09:50:02"
"1565496","1655977454157062145","Giant 3-story barge arrives in UK to house 500 asylum seekers https://t.co/p9nagaQ6Xa via @nypost",0,"Tue May 09 16:46:06 +0000 2023","45971460","batalysta",22555,21867,"Tue Jun 09 23:05:23 +0000 2009",FALSE,"2023-05-09 09:46:06"
"1565527","1656444087304593408","Watch:   Former Texas Rep. Flores: Border patrol agents are paying for Biden’s failed immigration policies  https://t.co/YqTXnwpQV5",53,"Wed May 10 23:40:20 +0000 2023","523248016","jsolomonReports",1138695,661,"Tue Mar 13 13:19:51 +0000 2012",FALSE,"2023-05-10 16:40:20"
"1565536","1656247841440911361","Chicago mayor declares migrant emergency ahead of expected surge in the coming weeks  | Just The News  https://t.co/d8a49K7Slj",52,"Wed May 10 10:40:31 +0000 2023","523248016","jsolomonReports",1138695,661,"Tue Mar 13 13:19:51 +0000 2012",FALSE,"2023-05-10 03:40:31"
"1565540","1655905120184414211","@cohiba170 @VFerrerNow @AlpsmanNorth Most of our immigration comes through the points system and most of them never claim a thing. When we were in the EU again overall those migrants contributed way more than they took out. 
Even most refugees work 
You are talking about a tiny minority",0,"Tue May 09 11:58:40 +0000 2023","2304099894","IanJon407",727,627,"Wed Jan 22 03:03:59 +0000 2014",FALSE,"2023-05-09 04:58:40"
"1565554","1655904246032728066","Most people do not know.

*one year after admitted, #refugees MUST apply for #LPR (Legal Permanent Residences)

*one year after granted asylum, asylees are eligible to apply for LPR

*five years after granted asylum, they #may apply for citizenship.

qt-faqs-149 #BorderObserver",0,"Tue May 09 11:55:12 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-05-09 04:55:12"
"1565576","1646681436051709952","Biden grants Obamacare access to illegal immigrant Dreamers in DACA program

https://t.co/wFaJAHsFot https://t.co/VcfCyDBj7i",1,"Fri Apr 14 01:07:02 +0000 2023","14662354","WashTimes",456575,1886,"Mon May 05 17:43:25 +0000 2008",FALSE,"2023-04-13 18:07:02"
"1565607","1655976776848510976","@elonmusk @CollinRugg To all Americans! This is our US law right now... 
INA 208 makes it very clear that you don't have to apply for asylum at a port of entry, and you can apply even if you entered illegally.",0,"Tue May 09 16:43:24 +0000 2023","4042869442","loveamericatoom",116,534,"Mon Oct 26 01:16:37 +0000 2015",FALSE,"2023-05-09 09:43:24"
"1565619","1656444086205677572","Watch:   Former Texas Rep. Flores: Border patrol agents are paying for Biden’s failed immigration policies  https://t.co/4KcuB1ZEDf",10,"Wed May 10 23:40:20 +0000 2023","1216793092134723586","JustTheNews",180840,85,"Mon Jan 13 18:45:27 +0000 2020",FALSE,"2023-05-10 16:40:20"
"1565737","1644769586825273345","#CorpBias
San Francisco mayor torched for seeking federal assistance to curb crime crisis: 'You need us to deal with it'
https://t.co/IiOtjkIhu7
3 Apr 2023

A March letter revealed London Breed asked for federal .. 

#sanctuaryCity #sanctuaryCities qt-maga-4470 #BorderObserver https://t.co/90jrtNbfPn",0,"Sat Apr 08 18:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-08 11:30:02"
"1565759","1655902156313223175","This change will ensure continued support for refugees and migrants who have been in Australia for longer than 5 years and have unresolved settlement related needs. #Budget2023 #auspol",4,"Tue May 09 11:46:53 +0000 2023","313083365","OzRefugeeCounc",21142,2409,"Wed Jun 08 03:42:54 +0000 2011",FALSE,"2023-05-09 04:46:53"
"1565792","1656240663212457984","🇺🇸 State Of Emergency Called Amid Migrant Influx In City

▫As number eclipses 8,000, 'we have reached a breaking point,' Lightfoot says
▫@byaliceyin @LAURA_N_ROD @PetrellaReports 🇺🇸

#frontpagestoday #USA @chicagotribune https://t.co/GJVnZFhu27",1,"Wed May 10 10:12:00 +0000 2023","306209103","ukpapers",10278,1769,"Fri May 27 13:44:48 +0000 2011",FALSE,"2023-05-10 03:12:00"
"1565795","1656240475496411138","@LBC IMMIGRATION
The Migrant Processing problem would be solved if the Home Office wanted to solve it .
They evidently don't",0,"Wed May 10 10:11:15 +0000 2023","860593940768190465","AnnHornigold",1578,2431,"Fri May 05 20:35:59 +0000 2017",FALSE,"2023-05-10 03:11:15"
"1565860","1656442796851568644","@AliBradleyTV @moshymiss @SecMayorkas They are no legal pathways! It’s all unlawful. States lawsuit was put off until June 15th allowing enough time to collapse the U.S. Parolees allowed to give testimony about their reliance interest.Americans reliance interest on our gov’t enforcing immigration laws doesn’t matter.",0,"Wed May 10 23:35:12 +0000 2023","845940645072175104","WellsBlackerby",983,1243,"Sun Mar 26 10:09:01 +0000 2017",FALSE,"2023-05-10 16:35:12"
"1565878","1655901308677677056","As we see another inhuman scheme dreamed up by this government, it’s worth saying again:

Their cruelty to refugees isn’t a by-product of their policies - IT’S THE WHOLE POINT https://t.co/GlIwvpnA4H",80,"Tue May 09 11:43:31 +0000 2023","174628272","FreefromTorture",48435,6767,"Wed Aug 04 11:59:21 +0000 2010",FALSE,"2023-05-09 04:43:31"
"1565940","1656245316771893251","BAD RESULTS: @SenJohnKennedy slams Biden for his failed border policies as the US braces for a massive migrant surge this week when Trump-era immigration policy expires. https://t.co/oAN0wAPFqH",160,"Wed May 10 10:30:29 +0000 2023","1367531","FoxNews",24462518,261,"Sat Mar 17 19:01:26 +0000 2007",FALSE,"2023-05-10 03:30:29"
"1565980","1644543115548565509","#LocalNews
#Video resurfaces of King County Council candidate threatening bus full of kids
https://t.co/HlXcPZfxOG
08 Jul 2021

Highland, Washington

In the video, 'Ubax Gardheere' tells the driver that he cannot leave. 

#MAGA #sanctuaryCity qt-sanc-cites-097 #BorderObserver https://t.co/VPLppQhZcP",0,"Sat Apr 08 03:30:07 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-07 20:30:07"
"1565984","1644527994445201409","#RightBias
Left Wing Rioter Who Handed Out Explosives In Minneapolis Sentenced To Nine Years In Federal Prison
https://t.co/NHCBkwftVR
11 Aug 2021

Matthew Rupert, 29, of Galesburg, Ill

.. the longest thus far ..

via #N3

#MAGA #sanctuaryCity qt-sanc-cites-096 #BorderObserver https://t.co/cGpylwRNn3",1,"Sat Apr 08 02:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-07 19:30:02"
"1565986","1644512895651151873","#RightBias
'The Cops Started It': Head of Minneapolis Democrat Party Praises Rioters Who Burned Down Police Station
https://t.co/ADVOjQXqih
14 Aug 2021

.. at least $550 million worth of damage to over 1,500 property locations ..

#sanctuaryCity qt-sanc-cites-095 #BorderObserver https://t.co/6L0HWrUQMN",0,"Sat Apr 08 01:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-07 18:30:02"
"1566026","1656238272001998848","And it’s wrong ,our government couldn’t give a toss and by the time people wake up to what’s happening we will have far to many undocumented young fighting age migrants to deal with it but believe they are going nowhere",10,"Wed May 10 10:02:30 +0000 2023","890341987496448001","Stacywr2277",8018,4016,"Wed Jul 26 22:44:06 +0000 2017",FALSE,"2023-05-10 03:02:30"
"1566037","1655973999145254913","@AmyMartinSouth @BillFOXLA @StephenM bypassing courts &amp; judges. Biden made it clear to immigration judges if they didn’t high enough grant rates they’d be fired. @TRACReports puts out periodic reports highlighting judges w/ low asylum grant rates. @AILANational crowdsources by collecting testimony from illegal 2/",0,"Tue May 09 16:32:22 +0000 2023","845940645072175104","WellsBlackerby",983,1243,"Sun Mar 26 10:09:01 +0000 2017",FALSE,"2023-05-09 09:32:22"
"1566039","1655973952034856960","@AmyMartinSouth @BillFOXLA The vast majority aren’t even claiming fear so why is Biden putting them through the asylum process further collapsing our immigration courts knowing they won’t show? Biden turned the border into a Citizenship mill as @StephenM said processing through his unlawful asylum rule 1/",0,"Tue May 09 16:32:11 +0000 2023","845940645072175104","WellsBlackerby",983,1243,"Sun Mar 26 10:09:01 +0000 2017",FALSE,"2023-05-09 09:32:11"
"1566124","1656237727795347457","@FAIRImmigration A sitting president is now going to unleash the full powers of the US Federal Government to invade America from the Southern Border.

&amp; Both parties are simply watching, pondering that next &amp; bigger check.

Meanwhile, India-1st migrants run our Social Media &amp; Technology Networks.",0,"Wed May 10 10:00:20 +0000 2023","45072260","Aethelleas",2574,1076,"Sat Jun 06 05:00:49 +0000 2009",FALSE,"2023-05-10 03:00:20"
"1566126","1644497806026047494","#RightBias
Couple attacked with machete, rocks, and 5-foot wooden pole while retrieving stolen goods from #Seattle homeless camp. As they tried to get away, they hit and killed a man.
https://t.co/EFR51MpYza
05 Aug 2021

#MAGA #sanctuaryCity qt-sanc-cites-094 #BorderObserver https://t.co/LDA8Uaosrt",0,"Sat Apr 08 00:30:04 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-07 17:30:04"
"1566131","1644482722344075268","Seattle Mayor Jenny Durkan calls for more cops after defunding the police
https://t.co/vvxc67FsX9
28 Jul 2021

Last year, Durkan refused to restore order for weeks, and even called the police free zone, which ended up ..

#MAGA #sanctuaryCity qt-sanc-cites-093 #BorderObserver https://t.co/kfMLVo8Awm",0,"Fri Apr 07 23:30:08 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-07 16:30:08"
"1566134","1644467598459895810","#RightBias
Woman beheaded in broad daylight on Minneapolis suburb street
https://t.co/xdf96X1g54
29 Jul 2021

The beheaded body of a Minnesota woman was found on a sidewalk in Shakopee, a suburb of Minneapolis, ..

#MAGA #sanctuaryCity qt-sanc-cites-092 #BorderObserver https://t.co/4HQNenqJ37",1,"Fri Apr 07 22:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-07 15:30:02"
"1566186","1656441738171412484",".@RepLindaSanchez: “We are here today because the border bill that republicans are pushing not only outright denies these stories but it embraces the same failed xenophobic immigration policies that we've seen from Republicans time and time again."" https://t.co/4wLdcPXrIf",5,"Wed May 10 23:31:00 +0000 2023","1917731","thehill",4418960,346,"Thu Mar 22 18:15:18 +0000 2007",FALSE,"2023-05-10 16:31:00"
"1566234","1644422399738146822","POINTING FINGERS: The liberal mayor-elect's plans for the 'sanctuary city' policies: https://t.co/gfhRFHwRgb https://t.co/MHwSszodTf",38,"Fri Apr 07 19:30:26 +0000 2023","1367531","FoxNews",24462518,261,"Sat Mar 17 19:01:26 +0000 2007",FALSE,"2023-04-07 12:30:26"
"1566309","1646651250887335937","Biden grants Obamacare access to illegal immigrant Dreamers in DACA program

https://t.co/NFeirFrqok https://t.co/na5mm98Mzq",3,"Thu Apr 13 23:07:06 +0000 2023","14662354","WashTimes",456575,1886,"Mon May 05 17:43:25 +0000 2008",FALSE,"2023-04-13 16:07:06"
"1566312","1656441669036769280","Florida Gov. Ron DeSantis signed into law a sweeping immigration bill that bolsters his migrant relocation program and limits social services for immigrants lacking permanent legal status. https://t.co/uc9Ry8bv0x",75,"Wed May 10 23:30:43 +0000 2023","51241574","AP",15984731,6529,"Fri Jun 26 21:48:52 +0000 2009",FALSE,"2023-05-10 16:30:43"
"1566319","1656441496499892225","#RightBias
Chicago's Lori Lightfoot Declares Emergency as City Hits 'Breaking Point' from Illegal Immigration
https://t.co/eWgWzAiKo1
9 May 2023

#FrontPage qt-fp-2716 #BorderObserver https://t.co/GEctys8dCA",0,"Wed May 10 23:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-05-10 16:30:02"
"1566332","1656236042045759488","Migrant crisis: Unelected Lords launch audacious bid to ruin plan to end crossings

https://t.co/RPz2CkV2Ai",16,"Wed May 10 09:53:38 +0000 2023","1339166129110065152","GBNEWS",627967,59,"Wed Dec 16 11:11:23 +0000 2020",FALSE,"2023-05-10 02:53:38"
"1566389","1644361896223559683","Thanks Neil Munro (@NeilMunroDC)

Axios: New York City Shrinks Due to Lower Immigration
https://t.co/C9CvTKqemZ
18 Sep 2020

#QUOTE ""The people leaving New York are disproportionately older, richer, more established professionals""

#sanctuaryCity qt-sanc-cites-090 #borderObserver",0,"Fri Apr 07 15:30:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-07 08:30:01"
"1566397","1644346799916740608","#LocalNews
Poll: San Francisco Residents Consider Relocating As Crime Worsens, Quality Of Life In A Decline
https://t.co/jcD8rkLkoW
30 Jun 2021

released by the SF Chamber of Commerce .. more than 500 San Francisco residents

#MAGA #sanctuaryCity qt-sanc-cites-089 #BorderObserver",0,"Fri Apr 07 14:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-07 07:30:02"
"1566400","1644331699759661056","#LocalNews
Message to mayor and aldermen: Grow up, quit squabbling and tackle Chicago's real problems
https://t.co/dEGgC2TXIc
28 Jun 2021

Instead of (addressing) problems facing Chicago, the mayor and City Council argue ..

#MAGA #sanctuaryCity qt-sanc-cites-088 #BorderObserver https://t.co/dLg5IOMvJB",0,"Fri Apr 07 13:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-07 06:30:02"
"1566405","1644316612609077249","#RightBias
Hundreds of #NYC rioters, looters have charges dropped
https://t.co/IAGtOMfJOd
20 Jun 2021

8 of 188 cases still open

#MAGA #sanctuaryCity qt-sanc-cites-087 #BorderObserver https://t.co/HU5a0yAOyj",1,"Fri Apr 07 12:30:05 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-07 05:30:05"
"1566426","1656441320859205634","@PhilDePresse If you ask me immigration minister Fraser who is a WEF young leader is just doing Former immigration minister Hussen's bidding. If a muslim minister did what Fraser is doing it may raise a red flag",0,"Wed May 10 23:29:20 +0000 2023","188489996","leighgt",8524,7907,"Wed Sep 08 21:22:46 +0000 2010",FALSE,"2023-05-10 16:29:20"
"1566453","1656234745624231936","@TwixBandit69 Migrant camp in the Centre of Dublin... every migrant NGO employee should be made personally house the illegal immigrants that they have brought to Ireland..",1,"Wed May 10 09:48:29 +0000 2023","2894787904","greenshame",4998,646,"Thu Nov 27 15:45:27 +0000 2014",FALSE,"2023-05-10 02:48:29"
"1566456","1656234667312549888","'If an infection sweeps through a boat like that, Dorset county will not be able to cope.'

Conservative MP for South Dorset, Richard Drax, shares his concerns about a migrant barge set to house 500 migrants arriving in his constituency. https://t.co/jjeMrmq26Y",18,"Wed May 10 09:48:10 +0000 2023","1339166129110065152","GBNEWS",627967,59,"Wed Dec 16 11:11:23 +0000 2020",FALSE,"2023-05-10 02:48:10"
"1566595","1656232752419676161","'I'm concerned that hundreds of migrants whom we know nothing about will be wondering around a sensitive seaside resort at the height of summer.'

Conservative MP for South Dorset, Richard Drax, explains why he doesn't want a barge housing migrants in his constituency. https://t.co/YonOzCRj8r",60,"Wed May 10 09:40:34 +0000 2023","1339166129110065152","GBNEWS",627967,59,"Wed Dec 16 11:11:23 +0000 2020",FALSE,"2023-05-10 02:40:34"
"1566612","1655968933391011840","@TheSCMayor @JohnCornyn @BillFOXLA Asylum is a discretionary benefit that has to be earned; it isn’t “offered”, and on average, each year, just 30% of aliens seeking it in Immigration Court receive it.",0,"Tue May 09 16:12:14 +0000 2023","920789748368601088","8USC12",2823,112,"Wed Oct 18 23:12:38 +0000 2017",FALSE,"2023-05-09 09:12:14"
"1566661","1644165602670440453","Berkeley moves toward removing police from traffic stops
https://t.co/vOU2hgEobO
16 Jul 2020

After hours of emotional public testimony and a middle-of-the-night vote by Berkeley leaders, ..

#sanctuaryCity qt-sanc-cites-044 #borderObserver",0,"Fri Apr 07 02:30:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-06 19:30:01"
"1566663","1644150507043209218","Here's Why San Francisco is Experiencing a Shoplifting Surge That's Putting Some Stores Out of Business
https://t.co/YdpMlRYF50
25 May 2021

.. downgraded the theft of property less than $950 in value from (felony to misdemeanor)

#sanctuaryCity qt-sanc-cites-083 #BorderObserver https://t.co/16tPQnomtw",0,"Fri Apr 07 01:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-06 18:30:02"
"1566670","1644120309476335618","#RightBias
Chicago cops issue vote of no-confidence to Mayor Lightfoot
https://t.co/O2f9wo2PMQ
21 May 2021

.. citing poor work conditions and the cancellation of a march for fallen officers due to the #coronavirus pandemic.

#MAGA #sanctuaryCity qt-sanc-cites-081 #BorderObserver https://t.co/WKyUr9qcol",0,"Thu Apr 06 23:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-06 16:30:02"
"1566702","1656232610043949061","US President Joe Biden and Mexican President Andres Manuel Lopez Obrador discussed border security measures as they prepare for a potential migrant wave when the Title 42 border policy is lifted this week https://t.co/UVjw06yIe1 https://t.co/49EH5Hgp3z",31,"Wed May 10 09:40:00 +0000 2023","1652541","Reuters",25709918,1237,"Tue Mar 20 17:46:05 +0000 2007",FALSE,"2023-05-10 02:40:00"
"1566740","1644105208870338562","#LocalNews
1,000 Wild Cats Released In Chicago's Alleys To Combat Rats
https://t.co/r4aU4mzI86
17 May 2020

#QUOTE All felines were spayed, neutered and vaccinated.

#MAGA #sanctuaryCity qt-sanc-cites-080 #BorderObserver https://t.co/4JWRB2evqQ",1,"Thu Apr 06 22:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-06 15:30:02"
"1566748","1644075945551339529","@leighgt @TheYetiKnowswhy @ESLTeac16885695 Naive? It's city of toronto policy called sanctuary city,protecting illegal refugees from prosecution #cdnpoli",1,"Thu Apr 06 20:33:45 +0000 2023","121644639","GSawision",4460,5066,"Wed Mar 10 04:14:50 +0000 2010",FALSE,"2023-04-06 13:33:45"
"1566753","1644072523137466369","Border crossers and illegal aliens, recently bused to the Democrat-controlled sanctuary city of Chicago, have been found living inside a downtown police station. https://t.co/bZPZouhhHE",44,"Thu Apr 06 20:20:09 +0000 2023","457984599","BreitbartNews",2109133,156,"Sun Jan 08 01:50:52 +0000 2012",FALSE,"2023-04-06 13:20:09"
"1566754","1644070736884269056","@JamesBradleyCA Brandon is even more radical than Lightfoot.  Since the results were a mere 16K &amp; Chicago is a sanctuary city, we should have Everify used to check every vote submitted to see if legal or not.",0,"Thu Apr 06 20:13:03 +0000 2023","470472472","mary_shubert",300,353,"Sat Jan 21 20:07:50 +0000 2012",FALSE,"2023-04-06 13:13:03"
"1566800","1655967647400439810","@GMB You forgot to mention that the Government have deliberately stopped processing asylum claims to create this crisis.",0,"Tue May 09 16:07:08 +0000 2023","1260305429135048705","Paul68958640",6640,6032,"Tue May 12 20:26:54 +0000 2020",FALSE,"2023-05-09 09:07:08"
"1566817","1655967142184099841","@RobertHearnebp @JohnCornyn @GriffJenkins Not all asylum is based on “Political Opinion”. Your tweet ignores race, religion, origin, and membership in a Particular Social Group.",0,"Tue May 09 16:05:07 +0000 2023","920789748368601088","8USC12",2823,112,"Wed Oct 18 23:12:38 +0000 2017",FALSE,"2023-05-09 09:05:07"
"1566821","1656231978012749824","TIRED: “offshore ‘migrant barge’ arrives in the UK”

WIRED: cruel, isolating floating prison arrives to punish people seeking safety and score racist political points",12,"Wed May 10 09:37:29 +0000 2023","174628272","FreefromTorture",48435,6767,"Wed Aug 04 11:59:21 +0000 2010",FALSE,"2023-05-10 02:37:29"
"1566834","1656230789724659715","#DemocratsAreDestroyingAmerica 
Report: 6K Migrants Wait in Tijuana to Rush U.S. Border as Biden Ends Title 42 https://t.co/sxtCO7B8wl via @BreitbartNews",0,"Wed May 10 09:32:46 +0000 2023","734887434","hb348",1449,1921,"Fri Aug 03 13:34:47 +0000 2012",FALSE,"2023-05-10 02:32:46"
"1566996","1643999508047511554","#LeftBias
SF gives alcohol, marijuana to homeless during coronavirus
https://t.co/PADOg6OxSH
07 May 2020

#QUOTE San Francisco is providing free alcohol, marijuana and tobacco to homeless people to help them with substance ..

#sanctuaryCity qt-sanc-cites-078 #BorderObserver",0,"Thu Apr 06 15:30:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-06 08:30:01"
"1567002","1643984408784035842","I've lived in Minneapolis my entire life. I'm leaving Friday. I no longer recognize my hometown.
https://t.co/gRiIDyF7Wq
22 Apr 2021

#QUOTE The Walgreens next to my elementary school? Molotov cocktail thrown into it.

#MAGA #sanctuaryCity qt-sanc-cites-077 #BorderObserver",0,"Thu Apr 06 14:30:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-06 07:30:01"
"1567008","1643969317715730433","SWAT Cop Gets Shot in Chest, Face During Police Shootout With Suspect in Los Angeles, California
30 Mar 2021

VID https://t.co/Qu71PoFiVR

#sanctuaryCity qt-sanc-cites-076 #BorderObserver https://t.co/L1kRelU6VM",0,"Thu Apr 06 13:30:03 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-06 06:30:03"
"1567024","1656443244404776962","@CollinRugg @ddavisonnc Why do you think there are armed forces at Ppl’s ge Border? NOT under Trump’s Directive to Attack innocent immigrants &amp; Separate Chldren-Sorry!  It’s To Expedite Process-It’s Clear!@ABC #CBS #NBC #CNN #MSNBC @POTUS @SecMayorkas https://t.co/cnJ7OCnuZY",0,"Wed May 10 23:36:59 +0000 2023","233861002","mujerpescado",752,1803,"Tue Jan 04 08:34:48 +0000 2011",FALSE,"2023-05-10 16:36:59"
"1567084","1656438971155488771","Biden potentially launching hail Mary immigration policy as Title 42 expires

https://t.co/AJARVcY5HT",0,"Wed May 10 23:20:00 +0000 2023","1238568478690476032","americanwire_",4994,781,"Fri Mar 13 20:53:25 +0000 2020",FALSE,"2023-05-10 16:20:00"
"1567086","1656438969943601157","The Biden administration brought back a Trump-era #Immigration rule under which many people planning to illegally cross the southern border will be rendered ineligible for asylum.

It will come into effect as soon as #Title42 ends tomorrow. https://t.co/YA84WDbfGU",20,"Wed May 10 23:20:00 +0000 2023","29097819","EpochTimes",795439,144,"Sun Apr 05 23:54:55 +0000 2009",FALSE,"2023-05-10 16:20:00"
"1567098","1643939113224097792","#LeftBias
San Francisco police halt release of most mug shots in effort to stop fueling racial bias
https://t.co/VmJ2OxgSeO
1 July 2020

San Francisco Chief of Police William Scott said that the booking photos would not be ..

#sanctuaryCity qt-sanc-cites-074 #BorderObserver",1,"Thu Apr 06 11:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-06 04:30:02"
"1567164","1655965513946914817","@FerociousBeast @MeKaytoo @JohnCornyn Yeah, they do, but the point is contrary to what Mayorkas is saying, on average, each year, just 11.66% of aliens who enter the U.S. between Ports of Entry—which they don’t “ha[ve] the right to [do]”, don’t indicate they're doing so for asylum when apprehended.",0,"Tue May 09 15:58:39 +0000 2023","920789748368601088","8USC12",2823,112,"Wed Oct 18 23:12:38 +0000 2017",FALSE,"2023-05-09 08:58:39"
